Date,btc_market_price,btc_trade_volume,btc_output_volume,btc_n_transactions,btc_n_transactions_excluding_chains_longer_than_100,btc_difficulty,btc_hash_rate,btc_miners_revenue,btc_cost_per_transaction,btc_transaction_fees,btc_median_confirmation_time,btc_cost_per_transaction_percent
11/16/2014 0:00,383.65,11112256.56,696352.429,73338,39111,39603666252,285462.7945,1394951.4,19.02085413,11.2481313,8.3,2.953005724
11/17/2014 0:00,378.48,38938370.7,810899.0753,85201,43470,39603666252,299243.757,1443522.72,16.94255607,14.59071691,7.5,2.157602303
11/18/2014 0:00,379.91,30706829.21,1003526.484,87524,45342,39603666252,295306.3392,1429601.33,16.33382078,13.12671076,8,1.630617773
11/19/2014 0:00,374.77,17608992.59,932714.6384,87321,44642,40300030328,274455.5762,1288459.26,14.75543409,13.42190503,7.516666667,2.400965341
11/20/2014 0:00,361.7,23510775.93,1049769.09,85497,44290,40300030328,274455.5762,1243162.9,14.54042715,12.9020255,8.033333333,2.032476458
11/21/2014 0:00,356.9,,1154314.516,86577,43835,40300030328,248412.3463,1111029.7,12.83285053,13.09970976,8.266666667,1.932560318
11/22/2014 0:00,359.8,13675105.21,1010860.917,77832,39748,40300030328,316525.409,1425167.8,18.31082074,11.58254175,7.25,3.408135954
11/23/2014 0:00,362.99,13429899.71,630481.049,75041,36246,40300030328,282468.8777,1283532.64,17.10441812,11.46468237,8.916666667,4.20332134
11/24/2014 0:00,384,27743551.36,684551.8473,83797,43888,40300030328,310515.4329,1492608,17.81218898,12.49930625,7.2,2.963961684
11/25/2014 0:00,381.03,27676199.21,971907.5627,82813,47826,40300030328,256425.6478,1223868.36,14.77869851,12.20971239,9.05,1.577803894
11/26/2014 0:00,371.44,19644162.87,1104521.734,90019,47351,40300030328,286475.5284,1332726.72,14.80494918,13.02889699,8.033333333,2.116731986
11/27/2014 0:00,372.62,9560979.621,1029359.486,82979,45533,40300030328,262435.624,1224429.32,14.7558939,11.78619228,8.016666667,2.523255496
11/28/2014 0:00,376.12,27761270.98,1213410.976,85987,48034,40300030328,310515.4329,1461602.32,16.99794527,11.65678584,8.55,0.955681452
11/29/2014 0:00,377.22,38837921.15,1033732.094,81452,43948,40300030328,302502.1314,1428154.92,17.53369985,11.54299905,7.816666667,1.91707689
11/30/2014 0:00,375.96,9680755.462,990440.1206,80934,40541,40300030328,312518.7583,1470379.56,18.16763733,11.696469,7.516666667,3.753894182
12/1/2014 0:00,381.72,11399028.64,1309082.45,95220,47506,40300030328,286475.5284,1369993.08,14.387661,14.00206215,8.3,2.258631809
12/2/2014 0:00,381.93,13320234.74,1337249.838,100786,52374,40300030328,284472.2031,1361198.52,13.50582938,14.21393491,9.566666667,0.947981492
12/3/2014 0:00,378.25,14914349.39,1219368.151,97296,48817,40300030328,242402.3702,1149123.5,11.81059345,13.58502718,9.15,1.455313193
12/4/2014 0:00,371.67,16991820.3,993707.5456,100829,49292,40007470271,294339.7559,1380382.38,13.69033096,14.05123147,8.4,1.938157578
12/5/2014 0:00,373.98,17548067.84,1282269.548,92900,46581,40007470271,298317.3202,1407286.74,15.14840409,13.71698344,7.083333333,1.413429322
12/6/2014 0:00,374.05,8939396.681,680509.6613,83633,41088,40007470271,288373.4095,1360045.8,16.26207119,11.67542429,8.066666667,1.832627246
12/7/2014 0:00,375.73,5588928.572,804717.078,77357,39926,40007470271,242631.4204,1149733.8,14.86269892,10.89598656,9.466666667,2.784466892
12/8/2014 0:00,367.01,15171597.21,1393038.481,84498,48592,40007470271,298317.3202,1380691.62,16.33993254,12.62220787,8.25,2.020185794
12/9/2014 0:00,350.29,30788758.07,1356402.3,89587,50121,40007470271,276440.7167,1222161.81,13.64217811,14.93934077,8.666666667,1.080737742
12/10/2014 0:00,350.97,15505400.72,1349030.263,90695,48043,40007470271,326160.27,1443188.64,15.91254909,12.66263071,7.05,2.349014713
12/11/2014 0:00,356.1,31152376.53,826047.1887,85829,48125,40007470271,288373.4095,1295135.7,15.08972142,12.19265382,8.9,2.022082301
12/12/2014 0:00,355.08,14563870.32,748838.7466,80103,45965,40007470271,282407.0631,1264439.88,15.78517509,11.48717516,7.9,2.58090038
12/13/2014 0:00,350.31,11033033.48,936868.6789,79512,43546,40007470271,284395.8452,1255861.35,15.79461402,10.95838328,8.95,2.571175843
12/14/2014 0:00,353.28,10832594.04,602573.1564,73926,41144,40007470271,262519.2417,1169356.8,15.81793686,10.70376498,9.383333333,4.078489555
12/15/2014 0:00,352.15,14934582.11,838145.7245,95727,50565,40007470271,304283.6666,1351903.85,14.12249261,14.79932134,7.716666667,2.713773349
12/16/2014 0:00,336.73,27552833.21,987898.2975,98790,53429,40007470271,264508.0239,1124341.47,11.38112633,14.58563393,8.483333333,1.786825554
12/17/2014 0:00,318.2,34354997.73,1013157.429,93704,51062,40007470271,252575.3311,1014421.6,10.82580893,13.840813,8.9,1.432917937
12/18/2014 0:00,317.7,36108512.38,1297165.975,103161,51618,39457671307,272641.7557,1108773,10.74798616,15.70384421,8.616666667,1.291641247
12/19/2014 0:00,317.63,15504768.85,883379.8209,92052,50106,39457671307,243219.9835,989099.82,10.74501173,14.30375502,10.7,1.654745101
12/20/2014 0:00,325.7,13500795.77,755847.5988,91493,43456,39457671307,276564.6586,1152000.9,12.59113703,12.89936506,7.833333333,2.362543407
12/21/2014 0:00,326.93,10142376.62,597130.4303,80829,42166,39457671307,284410.4645,1188717.48,14.70657165,11.33814908,8.083333333,3.297002222
12/22/2014 0:00,332.53,14298042.77,1311029.418,89437,45970,39457671307,253027.2409,1076732.14,12.03900108,13.1266531,9.3,1.723592134
12/23/2014 0:00,336.96,10081769.7,1095934.414,99770,46728,39457671307,317755.1397,1369405.44,13.72562333,14.11126208,7.516666667,2.134068531
12/24/2014 0:00,327.59,8888193.319,1028991.521,89515,45956,39457671307,296179.1734,1240583.33,13.85894353,12.39728577,7.216666667,1.754454237
12/25/2014 0:00,319.31,5018720.254,901768.4701,70684,37301,39457671307,331485.3001,1351958.54,19.1267973,9.64807936,6.483333333,3.616837851
12/26/2014 0:00,328.09,9221690.879,635722.5598,71700,37071,39457671307,282449.0131,1186373.44,16.54635202,16.42976058,7.55,3.767125384
12/27/2014 0:00,314.45,10684733.06,711498.4051,78776,41118,39457671307,313832.2367,1263774.55,16.04263418,19.41831457,7.55,2.959150321
12/28/2014 0:00,317.5,6174406.157,698406.146,74773,39592,39457671307,327562.3971,1329372.5,17.7787771,12.04266588,7.166666667,4.389657963
12/29/2014 0:00,314.49,6698339.311,693097.2734,79812,44340,39457671307,331485.3001,1333123.11,16.70329161,14.06563348,6.816666667,3.211480057
12/30/2014 0:00,313.09,7880730.438,1118283.639,85247,46738,39457671307,286371.916,1146848.67,13.45324375,13.95085145,7.9,2.283390626
12/31/2014 0:00,317.4,7378843.993,989198.004,83768,45157,40640955017,313142.2889,1233733.8,14.72798443,12.44896755,7.8,2.299272038
1/1/2015 0:00,315.7,5553875.016,489722.0732,58963,35055,40640955017,335365.2901,1312680.6,22.26278514,8.00307587,7.15,5.244721079
1/2/2015 0:00,316.15,6440895.954,695649.9484,72234,39083,40640955017,323243.6531,1267761.5,17.55075865,10.72769484,6.933333333,4.47731193
1/3/2015 0:00,302.33,29383119.75,774531.6795,82832,43897,40640955017,331324.7444,1242878.63,15.00481251,11.90608788,6.433333333,2.277048877
1/4/2015 0:00,270.93,53104792.25,1193920.561,85570,48874,40640955017,335365.2901,1129778.1,13.2029695,20.28810703,8.033333333,1.376065759
1/5/2015 0:00,276.8,31326721.7,1083677.283,93753,49958,40640955017,339405.8358,1166988.8,12.44748221,16.96708357,6.816666667,1.863192402
1/6/2015 0:00,276.8,22161280.11,1113410.373,87160,47820,40640955017,317182.8346,1089761.6,12.50300138,12.85666757,7.633333333,1.929722316
1/7/2015 0:00,276.8,,1286463.671,92912,49400,40640955017,299000.3791,1027758.4,11.06163251,13.40521434,7.433333333,1.448446737
1/8/2015 0:00,276.8,16844821.01,1220111.037,99126,51405,40640955017,272736.8323,938075.2,9.463462664,14.45388694,9.716666667,1.820914552
1/9/2015 0:00,276.8,16411870.65,1272129.628,105211,47951,40640955017,307081.4704,1056268.8,10.03952819,16.14480781,7.466666667,1.352924381
1/10/2015 0:00,278,12735227.81,1161365.529,105895,43989,40640955017,284858.4693,984120,9.293356627,15.44061914,8.616666667,1.424347078
1/11/2015 0:00,272.25,12162899.07,1288684.759,93957,44354,40640955017,296980.1063,1004330.25,10.68925413,14.29837347,8.9,2.526033374
1/12/2015 0:00,270,12816791.95,1006862.227,98185,45494,43971662056,358478.281,1115640,11.36263177,32.63994364,7.1,2.179064971
1/13/2015 0:00,230.89,55435210.39,1638176.188,99090,53392,43971662056,229513.5336,609318.71,6.149144313,14.44909631,10.95,0.778878762
1/14/2015 0:00,176.5,75765080.82,2363588.937,104481,53403,43971662056,330062.3197,668935,6.402455949,15.87551555,8.466666667,0.843221827
1/15/2015 0:00,218.11,58159451.67,2644489.468,115787,50129,43971662056,303832.2016,761422.01,6.576057848,16.54900624,8.416666667,0.95723611
1/16/2015 0:00,205.35,27461799.47,1973818.741,112530,48999,43971662056,325690.6334,768009,6.824926686,15.88562435,8.2,1.370477975
1/17/2015 0:00,197.12,17720961.7,1295133.394,89839,44126,43971662056,299460.5152,677501.44,7.541284297,12.64597155,8.433333333,1.808505787
1/18/2015 0:00,211.18,22608073.58,987549.5258,87047,46926,43971662056,325690.6334,789179.66,9.066132779,12.75025624,8.133333333,2.454228981
1/19/2015 0:00,212.39,14708752.39,961837.517,94096,46438,43971662056,338805.6924,826197.1,8.780363671,15.80453034,7.85,2.540859426
1/20/2015 0:00,212.99,20941858.23,1340464.001,98890,53157,43971662056,262301.1812,641951.86,6.491575083,14.41535966,9.633333333,1.625530341
1/21/2015 0:00,215.2,24048570.79,1331879.333,100251,54154,43971662056,299460.5152,739857.6,7.380052069,13.96816034,9.8,0.830006437
1/22/2015 0:00,233.9,29762722.04,1361930.617,94979,51267,43971662056,327876.4765,880165.7,9.266950589,13.45202348,8.333333333,1.453428653
1/23/2015 0:00,233.03,20711796.59,1062942.253,87217,51979,43971662056,271044.5539,725422.39,8.317442586,13.16868437,9.116666667,1.657734924
1/24/2015 0:00,244.64,20145938.48,1201496.78,89630,49027,43971662056,264487.0244,742971.68,8.289319201,12.18056487,9.483333333,1.559144034
1/25/2015 0:00,247.11,27596035.96,960414.8217,82358,45781,43971662056,275416.2403,781361.82,9.487382161,12.2871243,9.033333333,2.230541842
1/26/2015 0:00,271.47,100720023.7,1985592.629,105423,57791,43971662056,277602.0835,866260.77,8.216999801,16.3312645,10.26666667,0.897834927
1/27/2015 0:00,266.03,39431712.19,1238580.794,99035,57755,43971662056,316947.2606,967817.14,9.772475791,13.84178061,8.05,1.489771811
1/28/2015 0:00,249.25,42321101.39,928260.2555,89287,57193,41272873895,324166.339,987528.5,11.06015993,12.2880246,6.95,2.358090714
1/29/2015 0:00,233.19,28900320.07,960905.2185,88519,54237,41272873895,348786.5672,993622.59,11.22496402,11.80085579,6.833333333,1.815436404
1/30/2015 0:00,230.11,23737084.14,928813.6772,86360,51000,41272873895,285184.3109,802163.46,9.288599583,11.96990901,9.316666667,1.807291445
1/31/2015 0:00,229.7,18587806.79,771780.3176,83762,49557,41272873895,318011.2819,892843.9,10.65929538,12.15581794,8.283333333,2.426395844
2/1/2015 0:00,220.72,27543601,825510.1537,79193,47442,41272873895,348786.5672,940487.92,11.87589711,11.00546903,6.5,2.638345501
2/2/2015 0:00,223,20208902.14,934329.6956,83230,46581,41272873895,301597.7964,822201,9.87866154,12.12436146,8.466666667,2.428517714
2/3/2015 0:00,236.51,,1169774.191,93499,50952,41272873895,276977.5681,801295.88,8.570101071,13.44597638,9.066666667,1.586606144
2/4/2015 0:00,222.56,30551800.21,1254353.855,89353,50011,41272873895,330321.396,898474.72,10.05533916,12.3462302,7.3,2.020026637
2/5/2015 0:00,217.37,18353317.04,1271930.421,90028,52979,41272873895,301597.7964,801443.19,8.902154774,12.51951528,7.483333333,1.779659408
2/6/2015 0:00,220.47,19144002.47,1017057.813,83440,49150,41272873895,359044.9957,966981.42,11.58894319,11.45022497,7.033333333,2.270107025
2/7/2015 0:00,225.16,19150007.34,698170.2905,86207,47850,41272873895,352889.9386,970889.92,11.26230956,12.10137628,7.05,2.629561706
2/8/2015 0:00,223.5,14151642.78,640910.2696,82716,47422,41272873895,262615.7683,717658.5,8.676175105,11.45311434,9.216666667,2.138978823
2/9/2015 0:00,220.39,23588351.12,813074.0175,95860,51721,44455415962,342533.0607,856876.32,8.938830795,13.78402009,8.066666667,2.161717386
2/10/2015 0:00,220.16,17604948.46,820608.7881,103551,53275,44455415962,331483.6071,828682.24,8.002648357,14.18461123,7.7,1.887013811
2/11/2015 0:00,221.99,13688603.91,868785.5271,98701,54516,44455415962,331483.6071,835570.36,8.465672688,14.66267797,7.683333333,1.931294382
2/12/2015 0:00,221.83,11937945.29,819424.1746,93868,49619,44455415962,300545.1371,757105.79,8.065643137,13.49018655,7.75,2.257850904
2/13/2015 0:00,239.94,36397741.13,1009747.505,107390,52841,44455415962,309384.7,843389.1,7.853516156,15.93974552,8.3,1.483464679
2/14/2015 0:00,245.31,40211567.59,743325.9236,107004,48340,44455415962,355792.405,991297.71,9.264118257,16.67820257,7.65,2.180510786
2/15/2015 0:00,243.99,55456609.82,734014.8402,85355,47139,44455415962,296125.3557,820538.37,9.613243161,13.43496996,8.15,1.995200404
2/16/2015 0:00,235.86,24279753.03,735253.3224,103339,48062,44455415962,349162.7328,935184.9,9.049680179,15.54431223,7.366666667,2.274706647
2/17/2015 0:00,244,23497611.52,769047.253,98899,48222,44455415962,342533.0607,949160,9.597265898,15.13607471,7.733333333,2.571099626
2/18/2015 0:00,234.87,21686744.83,814178.3678,104555,51942,44455415962,355792.405,948874.8,9.075365119,15.30417671,6.716666667,2.304152643
2/19/2015 0:00,241.59,14398443.46,703399.9095,96005,48838,44455415962,362422.0771,993659.67,10.3500825,13.71575584,7.216666667,2.31521264
2/20/2015 0:00,243.56,20545399.91,723775.8868,96709,50095,44455415962,366841.8585,1013940.28,10.48444592,13.92458106,7.366666667,2.641651563
2/21/2015 0:00,245.66,10804116.03,765685.8418,92541,50836,44455415962,304964.9185,850966.24,9.195559158,14.40873654,8.85,2.196225675
2/22/2015 0:00,236,16738060.91,480914.1455,86028,47415,44455415962,333693.4978,893732,10.38885014,12.44675566,7.833333333,3.567153534
2/23/2015 0:00,237.09,13288774.02,718922.6506,96936,52133,46684376317,317934.932,815115.42,8.408799827,13.83752097,9.15,2.516667093
2/24/2015 0:00,240.1,11274061.05,830578.4114,104463,55958,46684376317,320255.6249,831706.4,7.961731905,14.56045942,8.8,2.17279023
2/25/2015 0:00,238.59,9309414.278,793938.9817,104785,51380,46684376317,362028.0977,934079.85,8.914251563,15.13904695,7.066666667,2.173553681
2/26/2015 0:00,237.5,11102663.74,783337.0584,101348,52727,46684376317,334179.7825,858325,8.469086711,14.42623973,8.633333333,2.361582405
2/27/2015 0:00,254,37037780.15,1875028.085,103395,55833,46684376317,366669.4836,1006856,9.737956381,14.17573583,7.566666667,1.806560581
2/28/2015 0:00,252.98,11880490.43,711898.997,90259,50852,46684376317,313293.5461,857096.24,9.495964281,13.71948104,9.95,2.682351342
3/1/2015 0:00,247.56,19892476.44,915290.39,86274,49635,46684376317,348103.9401,931320.72,10.79491759,12.66952726,7.733333333,3.404607758
3/2/2015 0:00,263.81,31556418.98,2057569.867,102935,54520,46684376317,348103.9401,993508.46,9.651804148,16.08425123,7.466666667,1.948092406
3/3/2015 0:00,275.8,42763249.62,1209244.95,109142,57819,46684376317,357386.7119,1065967,9.766790053,15.32856227,8.1,1.632948574
3/4/2015 0:00,281.65,35607951.9,927352.9018,104846,56544,46684376317,364348.7907,1109701,10.58410431,15.09375814,7.216666667,1.658439537
3/5/2015 0:00,265.63,34527850.68,1005916.168,96611,54211,46684376317,264558.9945,760764.32,7.874510356,14.20542004,10.51666667,1.35177203
3/6/2015 0:00,272.12,24879813.32,940738.476,96367,55281,46684376317,366669.4836,1079500.04,11.20196789,17.21188567,7.416666667,1.830049346
3/7/2015 0:00,275.83,14422135.79,982317.3265,94270,56003,46684376317,327217.7037,975886.54,10.35203713,13.57345998,9.2,1.734248045
3/8/2015 0:00,273.87,13054878.4,2518102.636,86526,50184,46684376317,362028.0977,1071653.31,12.38533285,13.14254063,7.95,1.11675472
3/9/2015 0:00,287.48,39386293.78,869353.1422,96449,54236,47427554951,311208.0239,952708.72,9.877849641,14.01348729,8.883333333,1.98391714
3/10/2015 0:00,294.06,47454151.09,1209163.672,112347,63776,47427554951,356003.1182,1114781.46,9.922663356,16.8128673,8.083333333,1.276073855
3/11/2015 0:00,293.29,20776296.84,964364.1318,102856,59821,47427554951,391367.6664,1221552.85,11.87634022,15.46580835,7.2,1.699142543
3/12/2015 0:00,297.39,19575104.53,1105245.833,97654,60624,47427554951,313565.6604,992985.21,10.16840283,14.35821792,8.916666667,1.642668484
3/13/2015 0:00,289.51,25887106.38,936006.7214,96745,56780,47427554951,327711.4797,1009810.88,10.43786118,13.87866807,7.566666667,1.81764866
3/14/2015 0:00,284.21,21131305.53,845760.3666,88828,50147,47427554951,315923.297,955514.02,10.7569012,12.3819142,8.15,2.230509827
3/15/2015 0:00,283.57,10021349.56,567261.9925,84477,47759,47427554951,346572.572,1045239.02,12.37306036,11.85474118,7.533333333,4.168086891
3/16/2015 0:00,290.88,17342897.3,845772.8294,97794,52332,47427554951,308850.3873,956704.32,9.782852936,14.04389459,8.983333333,2.558745578
3/17/2015 0:00,287.02,17346142.96,879535.3388,104238,59409,47427554951,337142.0259,1030114.78,9.882334465,14.75421706,7.45,2.166526678
3/18/2015 0:00,265.85,51441422.96,1313065.331,102985,57931,47427554951,332426.7528,941109,9.138311405,15.20202714,8.016666667,1.560973819
3/19/2015 0:00,260.62,45519026.78,1264777.941,102414,55783,47427554951,337142.0259,935886.42,9.138266448,16.03415694,8.166666667,1.54960977
3/20/2015 0:00,259.8,13095313.6,898988.249,103109,58961,47427554951,332426.7528,919951.8,8.922129009,16.10498382,7.75,1.956954289
3/21/2015 0:00,257.83,12061583.18,671989.2006,100458,57071,47427554951,337142.0259,925351.87,9.211330805,14.67230432,8.533333333,2.637325
3/22/2015 0:00,260.5,12590580.72,500187.762,84331,51624,47427554951,313565.6604,869288.5,10.30805398,12.03965358,7.783333333,3.473416144
3/23/2015 0:00,266.07,18292679.25,777604.4346,106330,57331,47427554951,358360.7548,1015589.19,9.551294931,17.375943,7.266666667,2.175288685
3/24/2015 0:00,247.83,35659793.72,995369.8884,96397,57932,46717549645,387831.1122,1038159.87,10.76962841,14.32893236,6.85,1.905621093
3/25/2015 0:00,245.68,29366377.84,1048542.223,93930,56393,46717549645,385508.7702,1023257.2,10.89382732,15.31775967,6.4,1.843653114
3/26/2015 0:00,251.98,19168024.64,970255.8947,98391,59301,46717549645,346028.9564,942153.22,9.575603663,14.07414031,7.616666667,1.982114536
3/27/2015 0:00,248.63,13250514.05,1081116.668,106302,59946,46717549645,399442.8222,1072838.45,10.09236374,15.37769189,7,1.897420611
3/28/2015 0:00,251.52,12438975.7,699832.0371,90053,52328,46717549645,348351.2984,946218.24,10.50734834,12.89657663,7.883333333,2.804179936
3/29/2015 0:00,244.05,16844245.76,542197.7672,87456,48116,46717549645,350673.6404,924217.35,10.56779809,12.19379189,7.3,2.971622736
3/30/2015 0:00,245.18,18935901.11,809237.4931,102105,53338,46717549645,329772.5625,873821.52,8.558067871,14.80696195,7.95,2.067301326
3/31/2015 0:00,242.92,15840546.58,780481.8759,105294,56784,46717549645,346028.9564,908277.88,8.626112409,14.73616593,7.8,2.146265303
4/1/2015 0:00,242.7,16976658.27,1065013.433,126590,64548,46717549645,329772.5625,865953.6,6.840616162,18.11563857,8.183333333,1.990251488
4/2/2015 0:00,252.44,21296212.08,919886.2699,115686,60055,46717549645,341384.2724,931756.04,8.054181491,16.0150584,7.166666667,1.740141118
4/3/2015 0:00,254.39,18034538.21,710039.2639,103760,54670,46717549645,350673.6404,963883.71,9.289550019,14.6205005,7.85,2.399864686
4/4/2015 0:00,253.77,9020735.923,534385.2119,94152,48171,46717549645,357640.6663,980821.05,10.4174213,15.06052225,7.608333333,3.444001538
4/5/2015 0:00,257.03,13187093.7,464142.9762,94048,48951,49446390688,371157.0054,973886.67,10.35520872,14.3073758,7.55,4.415669887
4/6/2015 0:00,254.7,17917019.44,630939.0199,100949,52919,49446390688,317081.1503,825228,8.174702077,15.31261593,9.466666667,2.913576938
4/7/2015 0:00,255.48,13278749.69,825264.712,111786,59240,49446390688,390820.9527,1019620.68,9.121184048,16.185038,7.066666667,2.005949521
4/8/2015 0:00,245.89,24571057.25,920414.8328,108047,61556,49446390688,292501.2162,735211.1,6.804548946,15.47753386,9.8,1.431998487
4/9/2015 0:00,244.98,16720384.32,869233.7473,117822,62945,49446390688,351493.0581,879723.18,7.466544279,16.98327802,7.866666667,1.727582003
4/10/2015 0:00,235.71,23143726.64,938294.3579,114091,65043,49446390688,349035.0647,843606.09,7.394151072,29.80724162,8.633333333,2.027732446
4/11/2015 0:00,236.7,12494304.02,775358.4642,103454,53487,49446390688,336745.0976,814721.4,7.875204439,17.10524583,7.4,1.887554229
4/12/2015 0:00,236.76,8924492.375,518158.2748,88884,46938,49446390688,334287.1042,808298.64,9.093859862,14.35766331,8.183333333,3.007521446
4/13/2015 0:00,225.99,23401181.88,736302.8876,105282,55020,49446390688,346577.0713,800004.6,7.598683536,15.91337178,7.466666667,2.219173788
4/14/2015 0:00,216,29001276.61,1094007.709,113372,60013,49446390688,388362.9593,856656,7.556151431,16.94687098,6.083333333,1.520721485
4/15/2015 0:00,218.96,16824427.8,796458.5682,105461,59738,49446390688,302333.1898,676586.4,6.415512844,15.07987703,8.116666667,1.61399288
4/16/2015 0:00,229.62,20046415.74,1092751.348,104063,58301,49446390688,339203.091,795633.3,7.645688669,15.02016737,8.416666667,1.925355988
4/17/2015 0:00,222.67,16493179,1160090.329,102089,56176,49446390688,329371.1174,749061.88,7.337341731,14.2760589,8.35,1.846996139
4/18/2015 0:00,222.32,9786033.958,888595.0446,100484,50830,49446390688,326913.124,742104.16,7.385296764,13.91339511,9.416666667,2.019557055
4/19/2015 0:00,225.72,11259642.37,824017.0177,86313,47948,49446390688,334287.1042,770156.64,8.922834799,12.06487514,7.7,2.999383203
4/20/2015 0:00,224.63,13291796.39,1314222.74,115128,59251,49446390688,408026.9066,935583.95,8.126467497,15.96574801,7.416666667,2.261570268
4/21/2015 0:00,224.88,19229850.61,1167048.984,114061,60783,47610564514,376310.7059,897496.08,7.868562261,16.81026573,7.9,2.303154193
4/22/2015 0:00,237.34,18434088.31,1492167.795,113657,59785,47610564514,338442.9619,852287.94,7.498772095,16.12435635,8.466666667,1.720903465
4/23/2015 0:00,235.48,10243639.6,1043100.654,107241,60569,47610564514,326609.2919,815702.72,7.606258054,14.77482324,7.8,2.028443798
4/24/2015 0:00,230.93,16246989.81,1300018.225,110568,57656,47610564514,284008.0799,696484.88,6.299154186,16.22929386,9.166666667,1.640142868
4/25/2015 0:00,228.6,10340224.67,1061784.872,100790,49445,47610564514,364477.0359,902741.4,8.956656414,99.96396999,8.116666667,2.750715492
4/26/2015 0:00,218.42,22650709.65,986913.3041,93761,47452,47610564514,352643.3659,816453.96,8.707820522,13.29723822,7.5,2.30235826
4/27/2015 0:00,222.59,26278039.66,1387033.685,109382,50759,47610564514,326609.2919,771274.35,7.051199923,15.1962056,7.916666667,1.525284139
4/28/2015 0:00,222.66,18261361.02,1282095.821,112434,56007,47610564514,371577.2379,877280.4,7.80262554,15.80028461,7.35,1.804415249
4/29/2015 0:00,225.69,13645539.33,1302466.315,116989,54016,47610564514,305308.6859,731686.98,6.254322885,17.28262292,9.066666667,1.733319077
4/30/2015 0:00,235.13,26557928.65,1220912.967,114070,54393,47610564514,314775.6219,785569.33,6.886730341,16.08932183,8.466666667,1.701226477
5/1/2015 0:00,233.43,14150462.94,1211402.252,105236,51844,47610564514,347909.8979,861356.7,8.18500038,15.30178105,8.366666667,1.988703791
5/2/2015 0:00,234.13,9974295.652,938951.081,96416,44880,47610564514,347909.8979,863705.57,8.958114525,14.07475563,8,2.67040441
5/3/2015 0:00,240.51,13232149.47,814631.0011,86037,45731,47610564514,326609.2919,832645.62,9.677762126,12.37823502,7.383333333,2.389398489
5/4/2015 0:00,236.17,16331946.57,1115767.987,94120,50546,47643398018,312624.3333,782431.21,8.313123778,13.94423733,9.066666667,2.038398194
5/5/2015 0:00,234.66,18457399.28,1185724.429,114171,56622,47643398018,364728.3889,907195.56,7.945936884,16.03734494,7.85,2.284544199
5/6/2015 0:00,235.79,16717868.31,1163293.865,113496,57027,47643398018,338676.3611,846721.89,7.460367678,16.01690293,8.583333333,1.964778394
5/7/2015 0:00,233.99,29515495.91,1369922.518,113420,52409,47643398018,381306.952,945553.59,8.336744754,16.35823476,6.816666667,1.996609721
5/8/2015 0:00,244.72,21751507.92,1125450.448,108365,52378,47643398018,350518.1919,909134.8,8.389561205,15.86988861,7.25,1.893370732
5/9/2015 0:00,241.08,15399809.52,912949.8807,98717,48894,47643398018,298414.1364,762777.12,7.726907422,14.78591409,9.466666667,1.973154311
5/10/2015 0:00,239.35,11133114.74,995251.9926,90054,45762,47643398018,305519.2348,775494,8.61143314,15.2176298,8.933333333,2.682963089
5/11/2015 0:00,244.19,15280623.91,1075275.174,102966,51015,47643398018,352886.5581,913514.79,8.872004254,16.18034809,8.033333333,2.118318009
5/12/2015 0:00,241.51,13908956.23,1161665.751,114424,55897,47643398018,374201.8535,957828.66,8.37087202,16.75259925,7.55,1.921257902
5/13/2015 0:00,242.72,15320686.72,1071140.424,108615,53093,47643398018,383675.3182,986656.8,9.083982875,15.40723591,7.45,2.140820654
5/14/2015 0:00,238.32,20818947.63,1047459.529,101228,51651,47643398018,331571.2626,837456.48,8.272972695,14.19848984,7.7,1.884142396
5/15/2015 0:00,237.6,20818947.63,1014614.791,107882,54818,47643398018,390780.4167,983664,9.117962218,15.0815495,7.666666667,2.283379661
5/16/2015 0:00,236.63,8139343.907,744402.1926,93025,49016,47643398018,303150.8687,760292.19,8.172987799,13.79618089,8.45,2.760447683
5/17/2015 0:00,235.78,6714330.475,686643.8674,85578,47167,48807487245,419738.3697,1022577.86,11.94907406,12.33378944,6.4,4.142730209
5/18/2015 0:00,236.45,12038644.86,827210.0964,97915,53978,48807487245,332393.9691,813151.55,8.304667824,14.85179661,7.716666667,2.202245338
5/19/2015 0:00,232.04,10238817.41,1143305.566,106503,56214,48807487245,329967.7357,792416.6,7.440321869,15.46219384,8.066666667,1.662861293
5/20/2015 0:00,234.6,11455800.48,1191754.86,107683,59881,48807487245,344525.1358,836349,7.766769128,15.67924364,7.916666667,1.863463725
5/21/2015 0:00,236,10692103.19,957204.6814,99962,56252,48807487245,371213.7027,906004,9.063484124,14.46308563,7.65,2.132878957
5/22/2015 0:00,240.5,18975695.69,1165755.117,100591,55226,48807487245,344525.1358,857382.5,8.523451402,15.32116469,8.083333333,1.617591395
5/23/2015 0:00,238.77,8685815.123,1144605.368,92674,49828,48807487245,291148.0021,719414.01,7.762846214,13.47221894,9.3,1.585510026
5/24/2015 0:00,240.46,7938776.912,702062.2805,87996,45108,48807487245,342098.9025,850507.02,9.665291831,12.74716388,8,3.354421732
5/25/2015 0:00,235.65,8804512.274,886365.2097,105519,52380,48807487245,349377.6025,851874.75,8.073188241,15.48928101,7.933333333,2.345664206
5/26/2015 0:00,235.94,10633177.15,1039896.703,106971,55336,48807487245,327541.5024,800308.48,7.481546213,17.74572734,8.95,1.952385002
