date,Price,volume,mktcap,avg_blk_size,no trnsactions,mempoolsize,mempoolcount,cost per trnsaction,difficulty,trnsct_vol,hash rate,miner rev,orph block,trnsction per blk,n_transction,n_uni_addres,trnsct_fee,gold
9/16/2012,11.99,396754.7148,119346661.5000,0.082775307,27351,,,3.293951227,2694047.9530,1647449,20.08827752,90092.86,0,183,27351,24913,172.3664,1772.5
9/18/2012,12.09,585271.0488,120549390.0000,0.080293766,31313,,,3.231284451,2694047.9530,3313125,22.36494897,101181.21,0,162,31313,31239,239.8111619,1756.75
9/20/2012,12.68666,455783.7374,126682643.4300,0.095417218,33825,,,2.76424787,2864140.5078,3224024,20.92944794,93500.6842,0,159,33825,41220,262.4934796,1760
9/22/2012,12.4433,205984.1900,124460997.4250,0.069802663,23847,,,4.495283663,2864140.5078,3035165,24.48887787,107199.0295,0,211,23847,22976,195.4520273,1773.75
9/24/2012,12.29888,420821.6400,123204030.4000,0.090443929,31279,,,3.077570695,2864140.5078,3041292,22.21084272,96263.33376,0,157,31279,26499,336.0427609,1758.5
9/26/2012,12.28,344213.7841,123194188.0000,0.095432021,31886,,,2.760554475,2864140.5078,2787295,20.35993916,88023.04,0,160,31886,37569,225.9333871,1763.75
9/28/2012,12.444,399267.5940,125030467.8000,0.08300978,29898,,,3.43668834,2864140.5078,2864060,23.34986029,102750.108,0,233,29898,35047,721.5861252,1781
9/30/2012,12.47499,111003.4055,125541438.1155,0.067374993,21143,,,4.491303215,2864140.5078,2180981,21.64133393,94959.62388,0,253,21143,25781,154.3305263,1781
10/2/2012,12.88,813596.8592,129800132.0000,0.097845684,28543,,,3.079774376,2864140.5078,3503565,19.36329878,87906,0,231,28543,35169,328.9250881,1778.5
10/4/2012,13.0899,580141.6308,132093453.3750,0.109002672,29518,,,3.02835311,3054627.5269,3326931,20.34741197,89390.9271,0,247,29518,35434,1689.549148,1786.5
10/6/2012,12.89999,343805.5080,130356333.9485,0.112389401,35662,,,2.576597745,3054627.5269,1755079,21.56218283,91886.62877,0,217,35662,34398,304.8988921,1790
10/8/2012,12.08,1180176.0750,122253224.0000,0.106430614,38366,,,2.622486577,3054627.5269,2664207,25.20649543,100614.32,0,255,38366,37625,352.5614041,1769
10/10/2012,12.15,409819.5119,123140250.0000,0.096457101,32255,,,2.814596187,3054627.5269,2462497,22.62510734,90784.8,0,189,32255,37830,274.3528941,1763
10/12/2012,12.15,294704.9250,123315817.5000,0.075024596,24200,,,3.799636364,3054627.5269,2594250,22.92880006,91951.2,0,232,24200,32832,230.5862408,1767
10/14/2012,12,300201.2868,121963800.0000,0.090032232,26981,,,3.07594233,3054627.5269,1628112,20.9547974,82992,0,179,26981,30494,196.4113124,1767
10/16/2012,11.99,517586.6950,122047409.0000,0.105828382,33464,,,2.732003048,3054627.5269,2729343,23.08064641,91423.75,0,251,33464,31951,311.3164122,1737.5
10/18/2012,11.95998,300398.9220,121918840.1220,0.09043309,28432,,,3.267625374,3072321.7320,2691907,23.67252096,92905.12464,0,292,28432,34489,217.2140995,1748
10/20/2012,11.85,297110.7020,120973687.5000,0.098312833,27673,,,2.961536516,3072321.7320,3294081,21.07617995,81954.6,0,203,27673,31187,196.6509211,1732.75
10/22/2012,11.81,516697.0720,120756659.5000,0.095820271,35647,,,2.757444666,3072321.7320,2481903,25.35250632,98294.63,0,98,35647,29410,272.8351027,1725
10/24/2012,11.82,315400.2656,121032072.0000,0.102894628,33568,,,2.754290991,3072321.7320,3782770,23.8252469,92456.04,0,121,33568,33269,262.4876308,1708.5
10/26/2012,11.09988,1096284.3860,113824274.4540,0.068152373,22540,,,3.972122098,3072321.7320,2637060,24.58887661,89531.63208,0,205,22540,29737,186.5826787,1704
10/28/2012,10.61,269433.9531,108984859.0000,0.052843024,17381,,,5.165515218,3072321.7320,1585103,25.81068415,89781.82,0,189,17381,21318,136.2571944,1704
10/30/2012,10.85,354297.9720,111616662.5000,0.093507658,29930,,,2.709056131,3304356.3930,3302044,24.47480664,81082.05,0,141,29930,26964,252.6028274,1713.5
11/1/2012,11.279,603491.0700,116184415.0500,0.090159378,25458,,,3.000290203,3304356.3930,3093891,22.17516038,76381.388,0,206,25458,23811,248.5364642,1723.25
11/3/2012,10.60097,245397.0600,109352715.8895,0.081197965,25264,,,3.008587512,3304356.3930,1626210,23.48924396,76008.9549,0,215,25264,26548,218.2076837,1708.25
11/5/2012,10.9,362700.0646,112607900.0000,0.102939961,32202,,,2.597897646,3304356.3930,1973937,25.13184843,83657.5,0,166,32202,27968,281.6119765,1679
11/7/2012,11.21603,428263.8360,116037120.7695,0.109583936,37442,,,2.36021314,3304356.3930,2345008,25.78889022,88371.10037,0,174,37442,34011,329.2288197,1730.5
11/9/2012,11.07,211960.5342,114696270.0000,0.087468621,26851,,,2.997240326,3304356.3930,2089416,23.81776485,80478.9,0,202,26851,28883,227.6844369,1732.75
11/11/2012,10.939,187117.6000,113498688.4000,0.077175538,23728,,,3.050546317,3304356.3930,774286,21.68237904,72383.363,0,264,23728,21483,196.0407943,1732.75
11/13/2012,11.129,243957.6780,115624189.0500,0.083772404,24841,,,3.054527676,3368767.1405,1439249,22.77487591,75877.522,0,208,24841,23713,205.0932178,1724.75
11/15/2012,11.114,415564.5888,115623943.3000,0.121026787,37743,,,2.010902843,3368767.1405,2196317,22.77487591,75897.506,0,236,37743,34437,328.5367614,1723.5
11/17/2012,11.8,266107.0452,122927090.0000,0.123282525,34273,,,2.436571062,3368767.1405,2838875,23.61218753,83508.6,0,224,34273,45125,329.5466557,1710
11/19/2012,11.79998,401011.1919,123093261.3670,0.125830057,35160,,,2.073051094,3368767.1405,3084759,20.59786571,72888.47646,0,180,35160,34545,318.8767497,1723.25
11/21/2012,11.784,291130.3318,123110983.2000,0.125993084,41245,,,2.209089296,3368767.1405,2130171,25.78919772,91113.888,0,218,41245,34618,387.4510596,1726.75
11/23/2012,12.43,287344.0850,130041417.0000,0.107090393,31482,,,2.871589797,3368767.1405,1608539,24.28203682,90403.39,0,216,31482,26731,298.2845924,1734.75
11/25/2012,12.6,338694.4484,132010830.0000,0.11214995,34821,,,2.560816749,3368767.1405,1392564,23.61218753,89170.2,0,219,34821,27411,349.257988,1734.75
11/27/2012,12.52999,513241.2642,131472173.0740,0.092335309,29528,,,3.258527269,3438908.9602,3021259,25.98426193,96217.79321,0,136,29528,31418,1001.871575,1747.25
11/29/2012,12.599,411597.4107,132348085.3500,0.111796436,39050,,,1.340559411,3438908.9602,2367943,28.20660012,52348.845,0,252,39050,32816,389.710169,1724.5
12/1/2012,12.68778,236366.6718,133372357.3875,0.104615325,37722,,,1.35515258,3438908.9602,1680606,27.35185466,51119.06562,0,260,37722,29164,380.5354614,1728.25
12/3/2012,12.67901,444199.2084,133375577.7940,0.07144214,22407,,,2.132124322,3438908.9602,2490623,25.64236375,47774.50968,0,235,22407,23333,239.0327878,1718
12/5/2012,13.5,475714.7500,142089862.5000,0.135177725,33176,,,1.231341934,3438908.9602,3171569,20.513891,40851,0,270,33176,32849,360.0902453,1703
12/7/2012,13.68,561787.1172,144075708.0000,0.119741952,32887,,,1.299905738,3438908.9602,2952657,21.19768736,42750,0,273,32887,29236,355.274232,1697
12/9/2012,13.53,413504.6784,142585566.7500,0.113780538,32838,,,1.348962178,3438908.9602,1593928,22.22338191,44297.22,0,398,32838,29112,330.6632283,1697
12/11/2012,13.63999,434650.7682,143842560.5435,0.115807421,36341,,,1.371843467,3370181.7993,3745276,24.29223366,49854.16345,0,295,36341,28917,417.9676302,1709.75
12/13/2012,13.79989,423277.0482,145620234.2498,0.13806564,40260,,,1.179811758,3370181.7993,4343095,22.78443985,47499.22138,0,369,40260,33996,590.2967521,1694.75
12/15/2012,13.7722,236993.6359,145404477.4650,0.128304983,33526,,,1.222515874,3370181.7993,2527927,19.76885222,40986.0672,0,334,33526,27511,363.9467464,1696.5
12/17/2012,13.498,962820.2198,142590847.3000,0.140739897,40828,,,1.051989713,3370181.7993,2721533,21.10911339,42950.636,0,361,40828,32044,435.3011699,1690
12/19/2012,13.399,640211.1456,141635134.4250,0.150771552,49016,,,0.987922025,3370181.7993,3168938,23.95716837,48423.986,0,292,49016,36002,525.933483,1674.5
12/21/2012,13.6475,417826.6710,144340054.2500,0.15583962,40658,,,1.027137341,3370181.7993,2880933,20.27145016,41761.35,0,248,40658,32608,485.4760985,1648.25
12/23/2012,13.48547,341467.2715,142721448.9245,0.123511029,39228,,,1.197012505,3370181.7993,1371188,23.11950514,46956.40654,0,269,39228,32573,436.944693,1648.25
12/25/2012,13.45,207882.7116,142430120.0000,0.103873496,27560,,,1.510928882,3370181.7993,1495965,20.60651545,41641.2,0,273,27560,25045,290.0275631,.
12/27/2012,13.47,327090.1824,142744620.7500,0.123995882,43119,,,1.268308634,2979636.6169,2100887,23.84708488,54688.2,0,174,43119,27812,477.2435626,1655.25
12/29/2012,13.67,374582.5155,144970008.2500,0.134551694,39248,,,1.177247248,2979636.6169,2236812,19.84788431,46204.6,0,258,39248,30563,418.0622535,1658.75
12/31/2012,13.59,240534.2016,144233048.2500,0.093852935,34228,,,1.677905224,2979636.6169,2475471,24.88391466,57431.34,0,261,34228,29019,366.8711096,1664
1/2/2013,13.4,269953.1250,142323745.0000,0.110256173,38986,,,1.350448879,2979636.6169,3201112,23.10649218,52648.6,0,244,38986,33739,391.0385473,1681.5
1/4/2013,13.48986,457212.9306,143379674.9820,0.157862461,49926,,,0.963793026,2979636.6169,2902299,20.88471409,48118.33062,0,323,49926,37428,578.6934839,1632.25
1/6/2013,13.52999,190924.3270,143904635.3903,0.104973641,34519,,,1.405952494,2979636.6169,1924972,21.03283263,48532.07413,0,451,34519,33185,500.9672514,1632.25
1/8/2013,13.83,712505.7366,147203062.5000,0.117021132,35390,,,1.418170952,3249549.5845,3283637,23.26118199,50189.07,0,383,35390,36996,412.1476275,1653.75
1/10/2013,14.32,841973.3432,152518740.0000,0.159160014,51393,,,1.059378515,3249549.5845,3270152,23.58425396,54444.64,0,359,51393,43702,2179.113434,1663
1/12/2013,14.34999,425231.6965,152924255.9325,0.170703571,46836,,,0.923147149,3249549.5845,2481424,19.22278234,43236.51987,0,390,46836,37486,550.4908315,1669.5
1/14/2013,14.3,400256.3367,152490195.0000,0.13208026,43799,,,1.26841937,3249549.5845,2562183,24.87654185,55555.5,0,400,43799,32734,507.3056464,1667.75
1/16/2013,14.689,778992.8328,156730161.1000,0.18548448,52197,,,0.876606606,3249549.5845,3501973,19.86892628,45756.235,0,283,52197,45312,588.0689575,1679.75
1/18/2013,15.985,1029162.0480,170657458.5000,0.192362024,50896,,,0.993723279,3249549.5845,3924977,20.19199825,50576.54,0,360,50896,44445,635.5478222,1690
1/20/2013,15.89,474366.1575,169751678.2500,0.139318205,41636,,,1.272009079,3249549.5845,1958761,21.32275015,52961.37,0,331,41636,34725,535.6019124,1690
1/22/2013,17.59,1170901.6218,188033142.2500,0.142759789,40199,,,1.412923456,3249549.5845,4627216,20.67660621,56798.11,0,351,40199,37266,525.4509693,1692.5
1/24/2013,19.18999,3489818.1363,205271964.7818,0.158340561,46607,,,1.540732992,3249549.5845,6239889,23.90732593,71808.94258,0,330,46607,39004,820.9501704,1677
1/26/2013,17.61926,669916.2714,188597440.0030,0.161965347,53420,,,1.252675954,2968775.3321,4316986,22.13679333,66917.94948,0,242,53420,40491,847.3672513,1670.25
1/28/2013,18.45,1207193.9555,197628097.5000,0.163484264,52321,,,1.319544733,2968775.3321,3790258,21.84163609,69039.9,0,365,52321,42353,787.1598466,1656.75
1/30/2013,19.7,987231.4995,211168732.5000,0.145844917,45810,,,1.57565597,2968775.3321,5821475,21.39890022,72180.8,0,326,45810,36938,770.9657837,1666.25
2/1/2013,21.3,1164197.3940,228502140.0000,0.166099046,56756,,,1.453876242,2968775.3321,7820485,22.5795292,82516.2,0,290,56756,47420,1048.156739,1665
2/3/2013,20.68,801972.5148,222019446.0000,0.156754461,56212,,,1.544046823,2968775.3321,3715417,24.35047267,86793.96,0,433,56212,41758,1496.356152,1665
2/5/2013,20.79,695043.9712,223381273.5000,0.137778279,53445,,,1.68902947,3275464.5866,5488787,28.00576717,90270.18,0,349,53445,48193,892.0682643,1678
2/7/2013,22.15,1592660.9390,238161230.0000,0.174333074,58215,,,1.424920553,3275464.5866,5968552,24.09798571,82951.75,0,411,58215,44112,1005.078582,1675.75
2/9/2013,23.69997,982727.2680,254997457.2180,0.166212478,50847,,,1.603862505,3275464.5866,4223315,22.14409498,81551.59677,0,328,50847,39368,990.9865329,1669.75
2/11/2013,24.1955,864351.2284,260524441.3625,0.168617396,58835,,,1.65484307,3275464.5866,4426803,25.88905221,97362.692,0,270,58835,41240,1193.513877,1663.5
2/13/2013,26.09999,2488708.3392,281226739.7503,0.166736395,57398,,,1.807964742,3275464.5866,7442417,25.56340376,103773.5602,0,287,57398,40152,1344.331426,1648
2/15/2013,26.99898,1576567.9930,291142825.8555,0.154962659,57505,,,2.09071312,3275464.5866,9301581,28.65706409,120226.4579,0,333,57505,39955,1440.786376,1629.25
2/17/2013,25.6083,2298825.7450,276386540.6550,0.12625443,50400,,,2.387567494,3275464.5866,6067580,30.28530636,120333.4017,0,365,50400,36500,1257.421822,1629.25
2/19/2013,28.78999,3177223.4228,310961401.7397,0.153499506,55598,,,2.17486165,3651011.6307,7052949,30.12780025,120917.958,0,352,55598,39259,1454.342635,1613.5
2/21/2013,29.80012,1191756.7704,322147492.2330,0.139306843,58996,,,2.511461737,3651011.6307,7550061,35.7540762,148166.1966,0,400,58996,42228,1412.360595,1568.5
2/23/2013,29.27998,2323418.9142,316761071.6330,0.171152006,59386,,,2.02099212,3651011.6307,6872446,29.40182916,120018.638,0,356,59386,41330,1456.651773,1580
2/25/2013,30.25001,890787.5352,327526689.5233,0.153000749,65164,,,2.292750589,3651011.6307,9347856,35.39109065,149404.7994,0,404,65164,43083,1957.015503,1592.5
2/27/2013,31.40181,1177542.2568,340278648.6578,0.142206527,62952,,,2.557457744,3651011.6307,6959135,36.84303283,160997.0799,0,367,62952,44197,1634.728738,1608.5
3/1/2013,34.87799,1551053.6249,378234362.5550,0.194086127,65797,,,2.131471006,4367876.0008,11051611,34.30627041,140244.3978,0,410,65797,51127,2483.687627,1570
3/3/2013,34.10007,502941.2404,370055664.6435,0.150974158,49631,,,2.639043519,4367876.0008,3914052,33.00350064,130978.3689,0,443,49631,34273,1413.137316,1570
3/5/2013,40.04,3748440.9072,434841407.0000,0.17958524,56039,,,2.715823623,4367876.0008,11576870,32.56924406,152192.04,0,385,56039,45553,2048.096778,1584.25
3/7/2013,42.49271,7293703.9309,461811834.5978,0.199694033,62423,,,2.694297714,4367876.0008,14236761,33.00350064,168186.1462,0,376,62423,51281,6735.158241,1580.5
3/9/2013,46.01112,2264404.3504,500413490.2860,0.131153882,47671,,,4.139659199,4367876.0008,7501147,36.91180993,197341.6937,0,318,47671,41355,1833.139206,1577
3/11/2013,47.7397,2298164.6666,519656182.4400,0.173652022,67610,,,3.32292602,4367876.0008,9081051,40.38586263,224663.0282,0,246,67610,42498,2714.001606,1577.5
3/13/2013,46.79999,2668790.2528,509745491.0800,0.174218156,56177,,,3.25984586,4367876.0008,12910133,33.43775723,183128.3609,0,220,56177,54264,2949.158801,1591.5
3/15/2013,47.25005,1111936.7388,515066888.7938,0.167441294,60064,,,3.392085369,4847647.1521,10687439,40.96623399,203742.2156,0,227,60064,51067,2961.742531,1593.25
3/17/2013,47.4419,836863.2785,517607733.6650,0.07950397,34164,,,7.090456077,4847647.1521,6285195,48.91850294,242238.3414,0,267,34164,41008,1471.50932,1593.25
3/19/2013,57.76,7148213.6865,630724760.0000,0.121483599,48705,,,5.903485884,4847647.1521,18778746,47.47263586,287529.28,0,229,48705,52355,3092.336943,1602.5
3/21/2013,73.8,7709065.1822,806634000.0000,0.118024309,53840,,,7.704862556,4847647.1521,20575727,53.73805988,414829.8,0,302,53840,51230,3453.431811,1608.75
3/23/2013,63,10504089.3750,689275125.0000,0.140408995,58002,,,5.769732078,4847647.1521,15164676,50.60534787,334656,0,319,58002,50716,3906.794414,1611.5
3/25/2013,73.88798,6785646.5630,809051214.6060,0.181866441,51011,,,4.992881282,6695826.2826,20725370,45.26778087,254691.8671,0,360,51011,51092,3499.614618,1602.25
3/27/2013,88.9,7075844.0416,974055075.0000,0.192130857,51993,,,5.485184544,6695826.2826,22754510,41.93926757,285191.2,0,240,51993,56615,5228.322418,1591
3/29/2013,89.05,8234446.3261,976502263.7500,0.182043874,66205,,,6.222268711,6695826.2826,27471833,60.57894204,411945.3,0,366,66205,69638,6794.081481,.
3/31/2013,92.50001,2292098.7824,1015081234.7385,0.186082242,44586,,,8.255002462,6695826.2826,12404983,52.25765879,368057.5398,0,389,44586,49192,5022.028431,.
4/2/2013,108.73,10613102.4144,1194254982.7500,0.174782566,60268,,,7.995808057,6695826.2826,44122940,58.24898273,481891.36,0,363,60268,70819,6264.56148,1597.75
4/4/2013,131.99899,13420075.1127,1450949397.9538,0.220024588,69048,,,7.79782007,6695826.2826,48600145,53.25621278,538423.8802,0,365,69048,86046,10510.40247,1545.25
4/6/2013,142.49765,3866342.6784,1567463462.6763,0.164583077,57200,,,10.5677453,7672999.9202,27164719,64.07971834,604475.0313,0,412,57200,68732,6002.26976,1552.75
4/8/2013,184,25152477.6132,2025508800.0000,0.186555645,63470,,,12.38745864,7672999.9202,53285205,64.46114524,786232,0,348,63470,93700,8951.923041,1577.25
4/10/2013,198,46785404.8914,2181366000.0000,0.182286902,68820,,,13.43304272,7672999.9202,109067750,70.18254866,924462,0,345,68820,102016,13845.04176,1581.5
4/12/2013,76.488,55774375.0509,843312707.4000,0.173693006,60395,,,5.547105555,7672999.9202,37369827,65.98685282,335017.44,0,336,60395,87352,4223.180852,1548
4/14/2013,91,18178710.1419,1004046225.0000,0.15921316,53417,,,7.02725724,7672999.9202,16832998,62.17258387,375375,0,462,53417,57080,4617.505377,1548
4/16/2013,91,43716430.8802,1004826550.0000,0.171350699,65797,,,6.392419107,7672999.9202,50172538,69.80112177,420602,0,259,65797,79311,4341.396978,1378
4/18/2013,96.5,20205021.9060,1066353950.0000,0.150081583,52605,,,7.612869499,8974296.0149,25397077,72.71669197,400475,0,360,52605,72737,7333.161601,1397
4/20/2013,123.86,11246400.7950,1369526213.0000,0.15883229,48016,,,9.472132622,8974296.0149,21420855,64.68662782,454813.92,0,384,48016,61190,5900.576995,1414
4/22/2013,123.515,9129724.5555,1366749056.7500,0.139890253,46737,,,10.82213075,8974296.0149,19186106,72.27057729,505793.925,0,303,46737,77777,5667.723104,1425
4/24/2013,153.20019,41383168.1575,1696508264.0220,0.20045084,67982,,,10.03726937,8974296.0149,38367160,78.07006806,682353.6463,0,276,67982,85420,12199.28397,1424.5
4/26/2013,135.601,20578994.2750,1502740452.0750,0.159055221,56533,,,10.43398281,8974296.0149,34243763,76.73172404,589864.35,0,357,56533,74621,6894.922703,1462.25
4/28/2013,135.98999,4992243.9210,1508159586.8478,0.126539066,40986,,,13.95866608,8974296.0149,22605050,74.50115066,572109.8879,0,379,40986,107554,4429.251581,1462.25
4/30/2013,139.109,11520673.4406,1543897758.7750,0.185538866,48795,,,10.77349956,10076292.8834,32294820,74.63339018,525692.911,0,320,48795,60887,7594.463037,1472.75
5/2/2013,105.00003,30687919.9965,1166088333.1680,0.189949278,57278,,,6.700218402,10076292.8834,33019004,72.128914,383775.1097,0,336,57278,67744,5783.856229,1456
5/4/2013,111.98979,18189055.8656,1244556534.9938,0.156481734,48349,,,9.014959207,10076292.8834,19138832,77.13786636,435864.2627,0,399,48349,56115,4787.335273,1476.5
5/6/2013,120.94999,21490110.0621,1345090886.2895,0.160475509,51244,,,9.736139036,10076292.8834,32747255,81.64592348,498918.7088,0,402,51244,64381,6168.377291,.
5/8/2013,113.95001,8755455.5258,1268209485.0453,0.153979337,47359,,,9.922714611,10076292.8834,37158553,81.64592348,469929.8412,0,345,47359,95352,5623.822795,1454
5/10/2013,117.68,11305377.5190,1310702188.0000,0.196190102,67937,,,7.335837614,10076292.8834,23437933,83.64950443,498374.8,0,451,67937,72244,7082.897062,1449.25
5/12/2013,114.32,3081213.9625,1274287886.0000,0.181253989,69320,,,7.436077323,10076292.8834,24398195,89.15935203,515468.88,0,378,69320,61435,6748.702909,1449.25
5/14/2013,119,12283271.0667,1327427150.0000,0.201062354,63287,,,7.011724367,11187257.4614,23674574,81.74987297,443751,0,305,63287,68323,6505.052673,1436.5
5/16/2013,115.09024,6501368.4656,1284654522.4160,0.20904111,60543,,,6.999360185,11187257.4614,24772186,80.6376298,423762.2637,0,366,60543,67246,6660.677173,1377
5/18/2013,123.74995,3592511.0812,1382268379.0075,0.16672119,51982,,,8.841662774,11187257.4614,26655270,81.74987297,459607.3143,0,340,51982,55716,4881.912008,1376.75
5/20/2013,122.65001,2925957.2895,1370877559.2715,0.16663237,50093,,,8.56711287,11187257.4614,14724464,76.74477871,429152.385,0,324,50093,56966,6019.005192,1353.75
5/22/2013,122.64,3576167.8848,1371731466.0000,0.157968627,53981,,,9.553383598,11187257.4614,16951340,92.31618308,515701.2,0,304,53981,65369,6754.777825,1385.25
5/24/2013,131.5,8849327.6480,1471892650.0000,0.162237778,55106,,,9.762394295,11187257.4614,18356960,90.09169674,537966.5,0,326,55106,67558,5521.447218,1385.25
5/26/2013,134.04701,4004846.9424,1501517528.9893,0.132647503,39879,,,13.63024714,12153411.7098,9320100,97.26804906,543560.6256,0,309,39879,52307,4111.227711,1385.25
5/28/2013,128.321,4089359.7098,1438449537.7750,0.16039016,55138,,,9.551115093,12153411.7098,21874484,97.87219843,526629.384,0,250,55138,56871,7001.954044,1379
5/30/2013,130.99589,4862725.4473,1469538093.1980,0.16543245,57170,,,9.78631181,12153411.7098,19997470,102.101244,559483.4462,0,286,57170,63212,6119.073085,1406.25
6/1/2013,129.19945,1443343.6920,1450625584.7100,0.128308126,52390,,,12.30341775,12153411.7098,12395215,119.6215759,644576.0561,0,314,52390,59033,5085.54149,1410.25
6/3/2013,120.00002,5095106.6568,1348575224.7625,0.122037995,52048,,,12.15954706,12153411.7098,21628574,126.267219,632880.1055,0,285,52048,58321,5940.52901,1396.75
6/5/2013,122.4051,2955707.7165,1376864586.9675,0.133270119,54947,,,11.38351613,15605632.6813,20651670,156.7035621,625490.061,0,235,54947,67477,7420.771855,1396.5
6/7/2013,110.29501,10381120.9005,1241579898.0690,0.161852807,54331,,,8.252180443,15605632.6813,26030025,124.8973935,448349.2157,0,232,54331,60504,4465.259233,1410
6/9/2013,98.47045,19289688.8800,1109296698.6238,0.130462569,46237,,,8.968122174,15605632.6813,22648459,129.5519548,414659.0649,0,279,46237,45062,3594.324705,1410
6/11/2013,108,2667019.4964,1217610900.0000,0.130823716,51208,,,9.378925168,15605632.6813,15612185,136.5337967,480276,0,214,51208,57169,5101.88398,1369.5
6/13/2013,109,4592100.0292,1229956000.0000,0.104501145,43302,,,12.24116669,15605632.6813,14604166,149.7217202,530067,0,322,43302,53645,4244.298251,1386.25
6/15/2013,101.96998,2947662.7152,1151516393.1460,0.109659568,41531,,,10.89405026,15605632.6813,14288283,136.5337967,452440.8013,0,338,41531,52008,3798.582272,1379.75
6/17/2013,100.52521,2214316.1064,1136058016.3823,0.127332474,43399,,,8.998835016,19339258.2724,11990898,148.0494004,390540.4409,0,247,43399,45693,3523.70961,1386
6/19/2013,107.835,2898261.5790,1219398180.0000,0.171229704,46903,,,7.267476174,19339258.2724,15008169,120.1699679,340866.435,0,286,46903,55778,3896.850155,1366
6/21/2013,111,6143518.4052,1256073225.0000,0.146934861,52994,,,9.174246141,19339258.2724,20329679,166.3152356,486180,0,241,52994,58295,6162.308385,1290.25
6/23/2013,107.68389,1807671.0820,1219485056.9858,0.104246432,40634,,,11.76641413,19339258.2724,11109050,169.1993148,478116.4716,0,287,40634,41462,4376.037108,1290.25
6/25/2013,103.86665,10765750.2870,1177011684.4675,0.139011669,45588,,,8.512016417,19339258.2724,15094760,142.281242,388045.8044,0,201,45588,50770,3762.167192,1285
6/27/2013,102.79001,2158332.4707,1165723515.1582,0.131536753,46797,,,9.18799521,19339258.2724,14300350,159.5857174,429970.6118,0,275,46797,51936,3406.04021,1232
6/29/2013,95.85301,3143678.5308,1087840603.1405,0.116254938,38973,,,9.960862405,21335329.1140,12964846,170.754179,388204.6905,0,203,38973,55499,2472.609939,1203.25
7/1/2013,90.998,7629744.5774,1033462011.0500,0.103226987,34053,,,10.30418136,21335329.1140,19434641,162.2694993,350888.288,0,196,34053,49206,2907.869773,1243.5
7/3/2013,82.8,8559138.6750,941044770.0000,0.090495474,35351,,,10.3151594,21335329.1140,21960742,185.6023685,364651.2,0,198,35351,53642,2442.33732,1246
7/5/2013,67.85844,9963812.3974,771818503.6380,0.093091373,36291,,,8.335756125,21335329.1140,23177973,187.7235384,302512.9255,0,230,36291,47699,2267.168654,1232.75
7/7/2013,70.942,3859606.6320,807555842.1500,0.075592348,28865,,,11.53160797,21335329.1140,11978048,198.3293881,332859.864,0,303,28865,37506,1228.229527,1232.75
7/9/2013,76.32791,4057731.7599,869603878.6300,0.096153965,41777,,,9.24478121,21335329.1140,24266100,213.1775775,386219.2246,0,209,41777,54846,2683.776177,1252
7/11/2013,87.15,5140027.9938,993690836.2500,0.099152589,41040,,,10.26305921,26162875.6826,17778704,249.7082121,421195.95,0,236,41040,56988,2947.148445,1280.75
7/13/2013,95.995,4232479.3920,1095300550.1250,0.129102033,40313,,,9.048718776,26162875.6826,27547900,196.3851043,364781,0,239,40313,57072,2412.925156,1275
7/15/2013,98.37516,5024719.8024,1123279548.8070,0.10244169,36738,,,11.50896722,26162875.6826,14831969,222.3963764,422816.4377,0,179,36738,46589,2297.010039,1281.25
7/17/2013,97.97,2598642.4360,1119468900.5000,0.106713047,39565,,,10.5435678,26162875.6826,35799465,219.7952492,417156.26,0,206,39565,54355,3272.879103,1284.25
7/19/2013,93.41082,3460576.9605,1068169073.5935,0.100441207,38020,,,10.46142219,26162875.6826,26606654,219.7952492,397743.2716,0,259,38020,48100,3085.020314,1286
7/21/2013,88.93999,1150392.8898,1017893727.0528,0.089699708,36884,,,11.81799401,26162875.6826,11557290,253.6099029,435894.891,0,232,36884,43487,2356.376105,1286
7/23/2013,95.396,3710803.4280,1092556078.6000,0.127107793,39644,,,8.79749208,31256960.7278,29454766,225.2998321,348767.776,0,187,39644,54206,3044.345369,1326.75
7/25/2013,96.2,3342808.4160,1102464025.0000,0.145515942,42304,,,7.865823563,31256960.7278,17564335,212.8694965,332755.8,0,216,42304,51978,3354.297123,1312
7/27/2013,95.20461,1896908.4112,1091873110.7070,0.100409091,35987,,,10.99216813,31256960.7278,13875296,256.375671,395575.1546,0,247,35987,42750,2922.307807,1327.75
7/29/2013,101.04202,3773282.1750,1159687050.0955,0.125856922,44260,,,9.542603787,31256960.7278,18173521,257.929463,422355.6436,0,274,44260,54397,3119.312792,1330.75
7/31/2013,104.95555,7252466.6624,1205611283.4063,0.127151131,51919,,,10.14805487,31256960.7278,27961402,309.2045972,526876.861,0,249,51919,69550,4777.683098,1331.5
8/2/2013,105.5,4703695.0281,1212854375.0000,0.128248142,53174,,,9.50559484,31256960.7278,17227543,295.2204697,505450.5,0,325,53174,84776,4327.114733,1285.75
8/4/2013,104.67459,1096524.6470,1204281157.9500,0.122122357,44605,,,10.10724042,37392766.1365,9821585,317.8555672,450833.4591,0,255,44605,46413,3427.224141,1285.75
8/6/2013,106.88378,2497134.7674,1230715956.9045,0.12381573,52260,,,9.745526439,37392766.1365,17336173,351.314048,509301.2117,0,191,52260,61468,4332.920186,1292
8/8/2013,101.9,4300491.2626,1174293052.5000,0.125402045,57036,,,9.109827127,37392766.1365,15173289,375.4785063,519588.1,0,278,57036,61019,5056.357268,1287.75
